accel_mean,accel_std,accel_peak,accel_energy,accel_jerk_mean,accel_jerk_peak,gravity_deviation,accel_iqr,accel_skewness,accel_kurtosis,gyro_mean,gyro_std,gyro_peak,gyro_energy,gyro_jerk_mean,gyro_jerk_peak,gyro_iqr,gyro_variance,combined_intensity,phone_shake,impact_force,accel_gyro_correlation,sma,dynamic_accel,zero_crossings,signal_entropy,dominant_freq_accel,dominant_freq_gyro,scenario,label
9.85595,0.17432,10.22079,97.17004,0.20309,0.87405,0.04595,0.21106,-0.59989,0.2973,0.19216,0.08105,0.40779,0.04349,0.08484,0.3808,0.1058,0.00657,1.89391,0.09583,0.41079,-0.03116,10.17636,0.14556,27.0,-7.00548,14.0,17.0,sitting_still,0
24.12797,5.97889,36.2555,617.90631,6.37233,20.35102,14.31797,6.27014,-0.407,0.60378,21.71224,4.22551,32.54945,489.2764,5.20659,14.66218,6.04564,17.85494,523.87238,114.18004,26.4455,0.00901,38.80585,14.42985,27.0,1.49853,6.0,22.0,physical_attack,1
8.13961,1.84857,12.42095,69.84223,2.06546,6.93824,1.67039,2.5337,-0.03515,0.50082,3.54184,1.46044,7.97141,20.76027,1.63646,5.96625,2.05076,2.95193,29.68773,10.66385,2.61095,0.22443,11.31587,1.99011,24.01085,2.96087,15.30586,15.88504,synthetic_hard_negative,0
11.05592,1.31708,13.64843,123.96815,1.55621,5.57539,1.24592,1.41224,-0.62109,0.31859,1.42241,0.59258,3.5127,2.37441,0.66892,2.23817,0.67249,0.35115,15.72609,3.28831,3.83843,-0.11805,12.63745,1.58458,26.0,3.76048,24.0,20.0,normal_walking,0
22.0258,4.20532,31.11219,624.89665,4.35116,13.95919,12.2158,6.63093,0.08688,-0.82738,8.71928,2.28756,13.75572,140.85233,2.64539,7.38165,3.20436,9.00837,270.3894,70.63253,21.30219,-0.0919,28.34358,12.24028,23.72038,-1.53337,10.0,5.86019,synthetic_borderline_danger,1
10.021,1.24182,13.59833,101.96265,1.49536,4.6662,0.211,1.55855,0.15087,0.30208,1.58752,0.50309,2.61011,2.77331,0.61614,1.74686,0.64587,0.2531,15.9085,3.04231,3.78833,0.09692,11.77862,1.01541,23.0,3.37521,25.0,17.0,normal_walking,0
9.19648,1.35161,12.08548,86.40202,1.62334,5.40097,0.61352,1.62615,0.02182,-0.31159,1.45802,0.67355,3.4832,2.57949,0.69374,2.35006,0.79381,0.45367,13.40862,3.29699,2.27548,-0.13549,10.60147,1.20233,28.0,3.94178,20.0,7.0,normal_walking,0
11.25981,3.26151,20.05462,137.42073,3.879,16.16448,1.44981,4.71535,0.22984,-0.33882,12.22934,3.46312,20.01531,161.5499,4.52751,14.85156,4.26941,11.99322,137.7,35.16902,10.24462,0.13772,16.48588,2.88056,27.0,2.25157,17.0,23.0,forced_into_vehicle,1
13.95221,2.92586,23.41817,222.82785,3.74486,11.15982,4.27147,4.06257,0.43798,0.27744,3.73363,1.43479,6.88473,26.88037,1.46125,4.64142,2.13269,3.45868,63.6142,36.15053,13.60817,-0.06434,18.01267,4.37183,26.97706,-0.38169,9.95413,5.15924,synthetic_borderline_danger,1
9.97764,0.40164,11.02823,99.71459,0.41172,1.23368,0.16764,0.56945,0.19063,-0.34794,0.52494,0.1279,0.77607,0.29192,0.14038,0.43143,0.19033,0.01636,5.23767,0.47633,1.21823,0.10974,11.00408,0.36237,24.0,3.11869,25.0,6.0,phone_dropped_snatched,1
10.07423,1.24719,12.76516,103.04555,1.33776,4.17603,0.26423,1.90268,-0.31325,0.06232,1.08471,0.39,2.00671,1.32869,0.47621,1.54485,0.57397,0.1521,10.92758,3.05793,2.95516,-0.18898,12.03323,1.04035,25.0,3.35322,4.0,22.0,normal_commute,0
21.50353,5.03869,35.77352,548.01374,5.44493,16.7438,11.74307,6.97839,0.27424,-0.20557,14.29374,3.66488,21.89198,296.2486,4.78966,12.49721,5.17571,18.21387,369.05531,97.30787,25.96352,0.07043,33.21591,11.77026,28.18711,0.33037,2.89673,19.56134,synthetic_borderline_danger,1
11.68719,2.61296,18.28716,143.41789,3.02138,8.86731,1.87719,3.6617,0.32926,-0.33672,2.78434,1.24261,5.42652,9.29662,1.5414,3.60001,1.75825,1.54407,32.5411,12.35715,8.47716,0.29006,14.1723,2.53859,27.0,2.81209,20.0,20.0,normal_jogging,0
9.18082,2.29222,15.29488,89.54176,2.85853,9.34622,0.62918,2.5333,0.38521,-0.10077,2.06655,1.0291,4.46852,5.32969,1.00039,3.50741,1.32057,1.05906,18.97264,10.90272,5.48488,0.00201,12.04597,1.98793,26.0,2.77505,22.0,3.0,fast_walk,0
9.92237,0.15639,10.18446,98.47784,0.19432,0.50741,0.11237,0.2387,-0.13787,-0.91609,0.24074,0.099,0.46666,0.06776,0.11054,0.31299,0.10958,0.0098,2.3887,0.07984,0.37446,-0.26569,10.483,0.1602,24.0,-14.79876,7.0,4.0,sitting_still,0
10.34263,5.11475,22.90115,133.13071,6.2991,16.21197,0.53263,6.99055,0.69907,-0.22813,10.71238,3.39737,17.65383,126.29716,3.79684,9.39205,4.73211,11.54211,110.79418,126.53275,13.09115,0.11733,14.87812,3.96922,26.0,1.97882,25.0,3.0,sudden_fall_push,1
9.61083,1.35553,13.22979,94.20541,1.56876,6.51714,0.19917,1.69623,0.30503,0.14254,1.43142,0.61573,2.9481,2.42807,0.65562,1.87768,0.76579,0.37912,13.75708,3.22332,3.41979,-0.12002,10.8762,1.06078,28.0,3.52566,14.0,14.0,normal_walking,0
23.29233,4.52485,34.80947,644.0087,4.54116,16.71655,13.48233,4.91406,-0.08036,0.10856,13.08412,3.60325,21.7877,284.81515,4.58484,11.9502,5.03865,19.42161,389.84592,86.7175,24.99947,0.00767,33.18604,13.52318,21.52624,2.03367,3.44078,21.47376,synthetic_borderline_danger,1
10.11326,0.41096,10.91974,102.44688,0.47887,1.2822,0.30326,0.60497,-0.51245,-0.35226,0.37262,0.10841,0.6311,0.1506,0.12281,0.38365,0.16276,0.01175,3.76844,0.49068,1.10974,0.10442,11.04952,0.44588,23.0,3.13736,20.0,12.0,phone_dropped_snatched,1
8.76661,2.24617,14.17912,81.89867,2.79132,8.02482,1.04339,3.32445,-0.07136,-0.53474,2.29994,1.16718,4.83582,6.65202,1.2767,3.17089,2.00845,1.3623,20.16266,10.7281,4.36912,-0.27336,11.46836,2.03014,30.0,2.99887,16.0,15.0,fast_walk,0
28.82187,5.89958,45.34823,865.505,6.34254,21.60991,19.01187,7.07895,-0.23887,0.38967,11.39043,3.94628,21.13226,145.31512,4.0217,17.81346,5.98573,15.57316,328.29352,105.845,35.53823,0.15456,45.41759,19.01187,23.0,1.42879,8.0,23.0,phone_dropped_snatched,1
16.10806,3.01581,23.77148,268.56485,3.49089,9.44755,6.29806,3.20753,0.18512,0.22163,8.03632,3.14628,16.7093,74.48145,3.96323,13.29618,5.35197,9.89905,129.44951,23.77039,13.96148,-0.06037,26.33474,6.34676,26.0,2.31076,21.0,11.0,harassment_backing,1
12.88212,2.15765,17.85751,170.60442,2.48788,8.49772,3.07212,3.44257,0.21619,-0.65439,1.93386,0.77462,3.55904,4.33986,0.89941,2.18864,1.24026,0.60004,24.91224,9.65841,8.04751,0.08459,16.58874,3.14251,21.0,3.43204,7.0,21.0,fast_walk,0
18.42365,6.00356,33.76393,375.47382,7.62714,23.51136,8.61365,6.40447,0.02837,0.00019,7.04391,2.29458,12.91671,54.88173,2.72112,6.24421,3.0516,5.26511,129.77452,78.03912,23.95393,0.16754,24.72943,9.05646,25.0,1.59354,18.0,8.0,escape_running,1
13.74066,4.09714,23.93286,205.5923,4.41206,13.60553,3.93066,5.88731,0.39551,-0.55202,3.23452,1.61059,7.29581,13.05616,1.83241,5.59249,2.34628,2.59401,44.44448,49.00319,14.12286,-0.09508,19.17067,4.48425,21.0,2.2747,8.0,8.0,workout_gym,0
9.81361,0.17257,10.2402,96.3367,0.18812,0.6958,0.00361,0.2195,-0.10629,-0.45899,0.18447,0.05738,0.32267,0.03732,0.06556,0.29385,0.05963,0.00329,1.81029,0.0966,0.4302,0.03002,10.1269,0.13846,22.0,-9.62095,7.0,17.0,sitting_still,0
10.64688,1.78702,15.19149,116.54947,2.02766,8.4561,0.83688,2.24994,-0.09654,0.13053,7.21713,2.72062,16.23697,59.48877,3.22561,10.68762,2.81395,7.40175,76.83994,9.33691,5.38149,-0.13191,15.38885,1.57929,24.0,3.13048,21.0,23.0,trembling_fear,1
9.64185,1.20317,12.60979,94.4128,1.23258,3.98934,0.16815,1.49105,-0.06495,0.04849,1.40223,0.6192,3.47831,2.34966,0.6464,2.00877,0.78595,0.3834,13.52011,2.8347,2.79979,-0.05342,10.93529,0.94009,24.0,3.67692,4.0,8.0,normal_walking,0
10.04654,0.29924,10.79941,101.02259,0.34823,1.10907,0.23654,0.47667,0.10226,-0.09351,1.67157,0.73059,4.26624,3.3279,0.84313,3.76829,0.73427,0.53376,16.79348,0.29306,0.98941,0.23168,10.64875,0.29381,26.0,1.21278,14.0,11.0,sudden_freeze_danger,1
10.1573,0.29233,10.72544,103.25617,0.27133,1.47982,0.3473,0.36956,-0.40756,0.80104,3.02776,1.44812,6.57083,11.26439,1.75469,5.68675,1.68829,2.09704,30.7539,0.26101,0.91544,-0.00999,10.87359,0.38769,23.0,-0.13182,8.0,22.0,sudden_freeze_danger,1
21.26173,6.07706,35.8947,488.99179,6.03066,20.18324,11.45173,8.64042,0.73052,-0.23529,18.691,4.64597,28.93005,370.93839,5.84704,17.04888,6.03894,21.58503,397.40292,141.82158,26.0847,0.02804,32.99216,11.45173,18.0,1.69924,8.0,23.0,physical_attack,1
9.81102,0.16475,10.17616,96.28318,0.19668,0.55268,0.00102,0.20369,0.2513,-0.33526,0.17886,0.07718,0.38159,0.03795,0.08158,0.25181,0.09653,0.00596,1.75477,0.08728,0.36616,0.10711,10.10928,0.13133,25.0,-12.07615,9.0,17.0,sitting_still,0
25.46202,5.60557,37.47649,679.73712,6.04612,18.21558,15.65202,7.83318,0.03931,-0.50245,20.3455,5.92359,30.67234,449.02814,5.76408,21.20221,9.67959,35.08891,518.03748,111.66865,27.66649,-0.10157,41.16245,15.65202,25.0,1.79312,6.0,5.0,physical_attack,1
19.67374,5.66893,30.38855,419.19278,7.73025,19.32608,9.86374,8.24155,-0.09095,-0.79462,18.33855,6.49736,31.08689,378.51828,7.471,21.29024,10.099,42.21571,360.78796,120.2766,20.57855,0.03476,30.68827,9.98754,29.0,1.88177,23.0,6.0,physical_attack,1
10.79163,4.0645,21.16416,132.97931,4.53315,14.21509,0.98163,5.76589,0.11141,-0.33533,6.38919,2.53011,11.17701,47.2232,3.06286,8.60186,3.00768,6.40145,68.94975,65.64492,11.35416,0.13445,15.55547,3.41309,24.0,2.18985,12.0,23.0,escape_running,1
18.91857,5.7163,30.78989,390.58835,7.51705,21.49479,9.10857,9.58217,0.32132,-0.93304,6.5851,2.55325,11.62527,49.88264,3.11247,9.3134,4.4404,6.51907,124.58073,101.75497,20.97989,-0.04408,28.4547,9.12917,22.0,1.97862,23.0,10.0,escape_running,1
9.73963,0.18585,10.23583,94.89494,0.20429,0.80386,0.07037,0.20695,0.22028,0.2923,0.18912,0.06346,0.36047,0.03979,0.07131,0.23807,0.07091,0.00403,1.84192,0.11716,0.42583,0.02967,10.24522,0.15525,20.0,-7.51818,20.0,21.0,sitting_still,0
9.16597,2.65401,18.3011,91.0588,2.66691,9.18906,0.64403,2.89421,0.11301,1.99021,2.58214,0.95252,5.1349,7.57473,1.16033,3.57975,1.1569,0.9073,23.66779,13.09493,8.4911,0.00577,11.74451,2.01296,19.0,1.97253,2.0,20.0,normal_jogging,0
10.18568,0.20309,10.5938,103.78937,0.21518,0.5431,0.37568,0.28672,-0.06478,-0.67504,0.23027,0.09463,0.48758,0.06198,0.10677,0.31798,0.09776,0.00896,2.34549,0.15567,0.7838,0.13786,10.79162,0.37943,21.0,-4.80481,4.0,4.0,standing_still,0
6.48467,2.50346,12.2356,48.31827,2.69505,7.49311,3.32533,3.84371,0.04548,-0.8501,3.31173,1.38356,6.60285,12.88177,1.65096,5.21743,1.87966,1.91424,21.47547,33.42209,2.4256,-0.06706,9.6867,3.48542,23.0,3.01593,7.0,17.0,workout_gym,0
8.80493,2.6533,15.91635,84.56672,3.04633,8.65064,1.00507,3.89766,0.46072,-0.32765,6.39895,2.76106,13.68588,48.56999,3.57718,9.04652,3.14662,7.62343,56.3423,22.4313,6.10635,0.11657,12.84759,2.40721,26.0,2.85557,15.0,20.0,harassment_backing,1
10.54619,0.4802,11.51803,112.89629,0.5662,1.54614,0.73619,0.69041,-0.22738,-0.34499,2.14271,0.91916,4.14499,22.80712,1.1123,2.65144,1.32814,3.60862,26.55307,2.21434,1.70803,0.30446,11.4691,0.77228,22.60516,-6.37711,5.22751,17.78109,synthetic_hard_negative,0
9.77862,0.22652,10.21912,95.67271,0.26407,0.68332,0.03138,0.35864,0.11004,-1.15203,0.27243,0.1283,0.47622,0.09068,0.16256,0.43495,0.23475,0.01646,2.66396,0.14906,0.40912,-0.17981,10.28515,0.19798,24.0,-4.74989,6.0,15.0,standing_still,0
9.8134,0.20014,10.17875,96.34293,0.22226,0.76718,0.0034,0.24303,-0.69061,0.7441,0.18483,0.08247,0.37452,0.04096,0.0923,0.29548,0.11091,0.0068,1.81386,0.11367,0.36875,0.00355,10.19384,0.15385,28.0,-5.27732,21.0,24.0,sitting_still,0
9.25332,1.10331,11.54864,86.8412,1.40102,3.55969,0.55668,1.57855,-0.04345,-0.77336,0.95404,0.42202,2.12746,1.0883,0.49953,1.37257,0.50589,0.1781,8.82807,3.03405,1.73864,0.21007,10.69376,0.99192,25.0,4.48173,23.0,1.0,normal_commute,0
9.82129,0.34664,10.617,96.57782,0.3936,1.0264,0.01129,0.43181,0.20801,-0.46905,2.57751,1.3514,5.72385,8.46986,1.59617,5.29235,2.04786,1.82627,25.31451,0.28636,0.807,0.33807,10.47521,0.27714,18.0,2.39889,4.0,25.0,sudden_freeze_danger,1
15.6012,4.12596,27.41096,260.42096,4.09618,15.1321,5.7912,5.39217,-0.08548,0.49241,9.02174,3.46557,16.92052,93.40195,4.0329,13.88121,4.40976,12.01015,140.74994,60.91508,17.60097,0.28091,24.16925,6.23965,19.0,1.76669,24.0,17.0,struggle_restrained,1
16.24572,4.63393,25.80258,285.39661,5.62801,15.56447,6.43572,6.56806,-0.39132,0.23338,3.66132,1.19924,6.45214,14.84343,1.43315,4.76198,1.64127,1.43817,59.48076,37.65086,15.99258,-0.31016,20.61083,6.85618,25.0,1.76385,20.0,23.0,workout_gym,0
24.65401,5.89037,40.8915,642.5166,6.79943,25.87095,14.84401,8.89848,0.34005,-0.23971,18.96871,4.44276,31.6747,379.55023,5.52908,15.73969,5.81651,19.73814,467.65485,114.80973,31.0815,0.14799,39.59253,14.84401,25.0,1.64718,23.0,17.0,phone_dropped_snatched,1
30.55304,6.62653,44.67304,977.39923,7.05117,25.25109,20.74304,10.46516,-0.12163,-0.69422,15.32957,5.75144,30.85646,268.07495,7.10601,18.13148,6.18486,33.0791,468.36508,131.83044,34.86304,0.30206,50.01648,20.74304,21.0,1.55761,3.0,1.0,physical_attack,1
9.98443,0.13279,10.28789,99.70648,0.15288,0.34037,0.17443,0.18335,0.18134,-0.74462,0.19438,0.08904,0.42733,0.04571,0.09966,0.33588,0.10077,0.00793,1.94073,0.07449,0.47789,0.10565,10.35892,0.18218,23.0,-19.78293,17.0,8.0,sitting_still,0
11.04384,4.92657,25.45637,146.2375,5.38783,22.6082,1.23384,6.46298,1.07166,0.86991,17.52083,4.70109,29.28982,329.07968,6.26086,21.30072,6.81381,22.10027,193.49721,137.41856,15.64637,-0.22675,16.51362,3.68324,26.0,1.77841,17.0,24.0,sudden_fall_push,1
10.20017,0.18035,10.57326,104.07593,0.20326,0.58992,0.39017,0.26612,0.34172,-0.74554,0.21698,0.058,0.35485,0.05044,0.06573,0.17982,0.06731,0.00336,2.21324,0.06446,0.76326,-0.25737,10.43754,0.39017,21.0,-11.22064,5.0,13.0,lying_down,0
15.47429,3.78254,25.63699,253.76125,4.61142,12.10452,5.66429,4.90779,0.22821,-0.08429,8.17638,3.33465,16.42408,77.97307,3.64813,14.36868,4.69255,11.1199,126.52366,57.92777,15.82699,-0.10261,24.47501,5.81294,31.0,2.04055,5.0,6.0,struggle_restrained,1
9.51773,0.16606,9.98252,90.61484,0.17362,0.46887,0.29227,0.21475,0.21718,0.54311,0.1222,0.04662,0.21254,0.01711,0.05116,0.15314,0.07667,0.00217,1.16306,0.06724,0.17252,0.11735,9.78172,0.30357,22.0,-8.72044,8.0,13.0,lying_down,0
9.62351,0.14776,9.92402,92.63385,0.17875,0.47021,0.18649,0.21423,-0.24718,-0.54441,0.12,0.04988,0.2512,0.01689,0.05715,0.15487,0.07976,0.00249,1.15486,0.05777,0.11402,0.42459,9.88267,0.19711,26.0,-13.73668,17.0,14.0,lying_down,0
12.35376,1.16892,14.2759,153.98167,1.65782,4.87516,2.54376,1.42864,-0.5928,-0.39054,1.37438,0.70324,3.22507,2.38347,0.81153,2.52074,0.80521,0.49455,16.97876,2.62405,4.4659,-0.00184,13.74692,2.56013,35.0,4.14532,21.0,20.0,normal_walking,0
9.6719,0.19711,9.99936,93.5844,0.27211,0.65575,0.1381,0.28945,0.04107,-0.99331,0.2161,0.07553,0.39068,0.0524,0.07253,0.21459,0.08825,0.0057,2.0901,0.09659,0.18936,-0.0699,10.11351,0.20409,30.0,-9.21793,18.0,16.0,sitting_still,0
9.98822,0.27076,10.78287,99.83783,0.26943,1.31829,0.17822,0.30242,0.14409,0.51351,3.7916,1.77512,9.28999,17.52728,1.96719,6.67043,2.07007,3.15103,37.87134,0.28915,0.97287,0.31879,10.62014,0.25855,19.0,0.43367,5.0,12.0,sudden_freeze_danger,1
9.82012,1.84509,13.59638,99.8391,2.06162,6.43657,0.01012,2.50459,-0.04337,-0.30763,7.34288,3.15706,14.07943,63.88487,3.62157,9.3583,3.94474,9.96701,72.10794,10.43055,3.78638,0.12098,12.38096,1.4797,25.0,3.30956,16.0,12.0,trembling_fear,1
11.03958,2.25233,16.31703,126.94525,2.58351,7.8568,1.22958,3.06301,0.09037,-0.03342,6.62973,2.90096,14.31793,52.3689,3.05647,13.08694,3.0239,8.41555,73.18944,19.65427,6.50703,0.20752,15.14271,1.96352,25.0,2.91,16.0,2.0,harassment_backing,1
9.30992,1.39704,12.66143,88.62637,1.33795,3.74911,0.50008,1.82775,-0.05359,-0.34816,8.40676,4.36514,20.01164,89.72806,4.81016,13.74965,6.32417,19.05448,78.26627,7.83033,2.85143,-0.04694,11.95618,1.18766,18.0,3.83277,1.0,24.0,trembling_fear,1
9.95428,0.14622,10.24133,99.10911,0.18537,0.45425,0.14428,0.16984,-0.29316,-0.39661,0.11624,0.04236,0.24994,0.01531,0.04678,0.12544,0.05152,0.00179,1.15707,0.05768,0.43133,0.13239,10.21838,0.17747,28.0,-15.50436,23.0,1.0,lying_down,0
9.84491,0.18987,10.16827,96.95838,0.21967,0.68692,0.03491,0.25603,-0.49996,-0.30117,0.10893,0.04421,0.21802,0.01382,0.04514,0.1274,0.06839,0.00195,1.07243,0.07218,0.35827,-0.07126,10.1088,0.15777,25.0,-6.52966,25.0,9.0,lying_down,0
10.74301,1.50331,14.34599,117.67215,1.65504,5.17847,0.93301,2.21902,-0.35617,1.23181,8.02539,3.53991,17.54739,76.9379,3.95009,10.76797,4.83591,12.531,86.21684,9.31071,4.53599,-0.03303,14.01712,1.40233,25.0,2.81757,1.0,25.0,trembling_fear,1
11.53273,1.60187,14.68216,135.56995,1.84681,5.6729,1.72273,2.33415,0.08431,-0.6342,9.0554,3.38751,15.5358,93.47552,3.91445,9.79354,4.67067,11.47524,104.43353,9.5786,4.87216,0.11516,15.65492,1.92384,23.0,3.76356,4.0,19.0,trembling_fear,1
15.32353,2.11193,20.48848,239.27087,2.06954,5.45218,5.51353,2.78235,-0.20056,-0.15274,2.19342,0.87958,4.54636,5.58472,1.1155,3.19869,1.16371,0.77365,33.61087,8.6707,10.67848,0.05017,18.00597,5.51353,19.0,3.06857,4.0,5.0,fast_walk,0
28.60822,5.39392,39.5931,847.52502,6.25497,19.8867,18.79823,8.29793,0.02306,-0.88375,17.40815,4.7638,27.21404,325.73737,5.15083,15.61418,6.34871,22.69382,498.01614,123.43449,29.7831,-0.36514,44.85439,18.79823,25.0,1.92795,21.0,10.0,physical_attack,1
8.6505,2.7293,15.21949,82.28016,2.83141,10.21562,1.1595,4.15953,0.22239,-0.84582,8.17112,3.7702,17.02103,80.98164,4.83199,13.39632,5.48465,14.21441,70.68426,26.19712,5.40949,0.02057,12.3165,2.48406,20.0,2.93036,3.0,17.0,harassment_backing,1
14.08565,4.49787,25.31975,218.63631,5.45195,17.21559,4.27565,6.27904,-0.16657,-0.18442,6.08341,2.46878,12.62683,43.10271,2.69675,7.30429,3.54321,6.09486,85.68874,59.78526,15.50975,-0.00058,19.56184,5.17873,29.0,1.83949,9.0,1.0,escape_running,1
18.40442,5.97707,36.46782,374.448,7.15104,24.84041,8.59442,7.86797,0.53049,0.25301,6.29246,2.49674,10.71754,45.82874,2.9054,7.35261,3.9126,6.23371,115.80905,81.82443,26.65782,-0.04675,26.63536,8.80265,25.0,1.48021,25.0,2.0,escape_running,1
33.53029,9.09784,56.03928,1207.0509,11.34508,43.71584,23.72029,14.04678,0.23073,-0.22019,18.91049,6.50838,32.06731,399.96552,6.75954,22.43246,8.97164,42.35898,634.07404,223.65396,46.22927,-0.21448,54.37472,23.72029,28.0,1.14297,20.0,4.0,kidnapping,1
10.19619,1.15765,13.73465,105.30254,1.31884,2.97725,0.38619,1.48195,0.54241,0.41562,1.10307,0.4265,1.91935,1.39866,0.41551,1.25408,0.60114,0.1819,11.2471,2.959,3.92465,0.04613,12.60463,0.91938,28.0,3.61286,14.0,2.0,normal_commute,0
17.19644,4.78182,27.12494,318.58319,6.2967,15.38572,7.38644,7.55178,0.03896,-0.64036,9.59886,2.92973,18.07594,100.72147,3.10974,9.68052,4.79359,8.58329,165.06622,63.36971,17.31494,-0.10466,26.72218,7.60565,29.0,1.97093,18.0,2.0,struggle_restrained,1
10.31739,5.37575,25.99166,135.34724,6.26601,21.50624,0.50739,9.31587,0.65509,-0.12817,11.51993,5.24358,24.03082,160.20392,5.62295,15.56026,7.95708,27.49514,118.85561,129.16978,16.18166,0.05005,15.39799,4.35281,21.0,1.73629,7.0,17.0,sudden_fall_push,1
9.78915,0.20979,10.20323,95.87147,0.27465,0.758,0.02085,0.31367,0.07458,-0.86701,0.17248,0.06098,0.31807,0.03347,0.08651,0.22722,0.088,0.00372,1.68844,0.08335,0.39323,0.33318,10.02017,0.17484,28.0,-4.43886,3.0,24.0,lying_down,0
15.45783,4.18854,25.43953,336.94773,5.21094,12.2918,5.64783,5.69346,0.1259,-0.2436,5.56355,1.5396,9.53906,69.64212,1.61065,5.80289,1.70073,3.821,137.65351,40.54579,15.62953,-0.08786,20.28021,6.98583,26.77651,2.28492,25.0,12.10603,synthetic_hard_negative,0
9.56435,0.21027,9.92919,91.52093,0.23788,0.84425,0.24565,0.26491,-0.83596,0.56046,0.20705,0.08805,0.41048,0.05062,0.09935,0.28144,0.1406,0.00775,1.98025,0.1628,0.11919,0.21766,10.14162,0.25553,27.0,-4.01648,7.0,2.0,standing_still,0
9.80219,0.18973,10.34722,96.11884,0.21892,0.6535,0.00781,0.22541,0.10741,0.76075,0.19045,0.06752,0.3218,0.04083,0.07041,0.24801,0.10943,0.00456,1.86686,0.08827,0.53722,-0.0293,10.08639,0.14461,27.0,-4.91923,24.0,13.0,sitting_still,0
9.01527,1.16693,12.14841,82.63683,1.5238,4.05874,0.79473,1.90012,0.19352,-0.43521,1.48596,0.6088,3.53696,2.57872,0.6777,2.56311,0.75001,0.37064,13.39634,2.56287,2.33841,0.05682,10.20859,1.12977,32.0,3.92481,22.0,24.0,normal_walking,0
29.86206,8.15319,49.36502,958.21729,8.4787,26.6545,20.05206,10.26422,-0.11683,0.13412,16.18713,3.52686,22.95375,274.46207,4.61793,11.75815,4.81296,12.43877,483.38116,122.76994,39.55502,0.12057,40.70841,20.08242,23.0,1.24623,21.0,15.0,sudden_fall_push,1
10.84449,1.65149,14.77503,120.33031,1.64323,4.50106,1.03449,1.91732,-0.32157,-0.15261,9.43284,3.8948,21.52243,104.14793,3.74051,15.66691,5.89306,15.16945,102.2943,8.65234,4.96503,-0.14869,13.90075,1.64824,22.0,3.24841,8.0,5.0,trembling_fear,1
10.99869,2.32246,16.6393,126.36502,2.43078,8.85271,1.18869,3.00264,0.28538,-0.17242,2.89279,1.23302,6.21645,9.88858,1.34876,4.43478,1.30125,1.52033,31.81694,24.26488,6.8293,-0.10935,15.32869,2.11768,23.0,2.93999,9.0,7.0,being_followed,1
9.94918,1.09531,12.59241,100.1859,1.34808,3.13213,0.13918,1.53636,-0.02232,-0.22831,0.89694,0.39039,1.84962,0.9569,0.43107,1.33511,0.54391,0.1524,8.92379,2.60835,2.78241,-0.0944,11.57102,0.88197,30.0,3.85691,18.0,11.0,normal_commute,0
9.60109,0.17334,9.9331,92.21096,0.2004,0.75767,0.20891,0.21961,-0.52595,0.00766,0.13452,0.05049,0.231,0.02064,0.05757,0.16295,0.06782,0.00255,1.29152,0.05742,0.1231,0.23352,9.86264,0.21769,29.0,-7.97134,17.0,4.0,lying_down,0
22.71125,7.41465,35.08187,570.77814,9.37857,25.34402,12.90125,10.35195,-0.33477,-0.59653,14.18289,5.47701,31.63994,231.15201,6.66497,21.67132,8.07982,29.99759,322.11127,126.19018,25.27188,0.03371,36.58775,13.18619,27.0,1.5566,19.0,17.0,physical_attack,1
13.84828,2.45551,18.9076,197.80443,2.8494,8.59065,4.03828,3.57296,-0.37274,-0.10879,2.23029,0.90153,4.70369,5.78694,0.89223,2.7783,0.8352,0.81276,30.88563,10.52349,9.0976,-0.01392,18.98793,4.2329,24.0,2.84203,20.0,5.0,fast_walk,0
31.44194,6.13424,44.91516,1026.22449,6.74116,21.50217,21.63194,8.60389,-0.06119,-0.27932,17.75862,4.72908,26.86263,337.73282,5.4876,16.84954,5.53719,22.36419,558.3656,112.17935,35.10516,-0.08664,52.09364,21.63194,22.0,1.55726,10.0,7.0,phone_dropped_snatched,1
28.96286,6.67348,44.61036,883.38263,9.06592,23.21517,19.15286,9.45152,0.26531,-0.36419,22.63087,4.41616,36.40347,531.65869,4.74208,13.3833,5.3289,19.50246,655.45465,124.19337,34.80035,0.34052,46.89891,19.15286,33.0,1.60079,18.0,25.0,physical_attack,1
9.99956,1.56776,13.62235,102.44912,1.52383,5.47356,0.18956,2.32429,0.25389,-0.88716,2.7686,1.09655,5.35841,8.86757,1.31842,4.21891,1.05546,1.20243,27.68478,19.45689,3.81235,-0.12603,14.3272,1.33831,17.0,3.9754,6.0,25.0,being_followed,1
12.08608,2.67556,18.88391,153.23189,3.14148,8.64865,2.27608,4.17607,0.21762,-0.5593,6.11243,3.39416,17.60143,48.88207,3.28555,12.84433,3.43828,11.52033,73.87525,23.55695,9.07391,0.03257,17.17603,2.84748,26.0,2.90049,17.0,15.0,harassment_backing,1
9.73901,1.05722,12.19775,95.96596,1.3453,3.53517,0.07099,1.1395,-0.28774,0.91753,1.04971,0.39007,2.03293,1.25404,0.43637,1.18383,0.49252,0.15216,10.2231,2.6846,2.38775,-0.05687,11.04613,0.78141,31.0,3.30798,25.0,8.0,normal_commute,0
9.29581,0.38328,10.13639,86.55906,0.51348,1.52034,0.51419,0.51208,0.0713,-0.43734,0.44161,0.15836,0.90755,0.2201,0.1825,0.5128,0.23582,0.02508,4.10516,0.46905,0.32639,0.12282,10.14982,0.54529,33.0,3.15364,23.0,9.0,phone_dropped_snatched,1
